Index,Extraction,Mouse,Strain,Diet,Sex,Acetatic acid,Propynoate,Propenoic acid C3:1,C3:0 (Propionic acid),Glycine,Glycolate,Pyruvate,C4:0 (Butyric acid),Alanine,Lactate,Oxobutanoic acid,Aminobutanoic acid (ABA),Hydroxybutanoic acid,Serine,D-Glyceric acid,Catechol,N-Acetylimidazole,Uracil,Pyrroline carboxylic acid,Proline,Fumarate,Ketovaline,Aspartate semialdehyde,Valine; Betaine,Succinate,Threonine,Mercaptopyruvic acid,Phenylacetaldehyde,3-Mercaptolactate,Benzoate,Nicotinamide,Nicotinate,Taurine,5-Amino-4-imidazolecarboxyamide,Oxoproline,Itaconate,4-Methyl-2-oxopentanoate,5-Aminolevulinic acid,Creatine,(Iso)Leucine,Ornithine,Aspartate,Malate,Deoxyribose,Hypoxanthine,Phenyl acetate,Anthranilate,Isoniazid,Phenyl acetate,Carbamoyl phosphate,Cycloheptanecarboxylic acid,Octanoic acid,4-Acetamidobutanoate,Oxoglutarate,Glutamine,"Indole-5,6-quinone",Glutamate,Hydroxyglutarate,Methionine,Pentose,4-Coumaryl alcohol,Perillyl aldehyde,Oxidized dithiothreitol,Xanthine,N1-Methyl-2-pyridone-5-carboxamide,3-Sulfinoalanine,Gentisic acid,Histidine,Phosphoglycolic acid,Indoleacetaldehyde,Oxoadipate,Propylhydroxypentanoic acid,"4,6-Dihydroxyquinoline",Aminoadipate,Deoxyhexose,Phenylalanine,Methylxanthine,Urate,Glycerone phosphate,Glycerol 3-phosphate,Decanoic acid (FA10:0),Phenol sulfate,Formimino-Glu,Acetylornithine,Arginine,Acetyl-Asp,Citrulline,Hexuronic acid; Ascorbate,Glucono-lactone,Hexosamine,7-Aminomethyl-7-carbaguanine,Hexose,Theophylline,Tyrosine,Homovanillic acid,4-Pyridoxate,3-Phosphonooxypyruvate,Phosphoserine,6-Thiourate,Acetyl-Glu,Oxalosuccinic acid,(Iso)Citrate,"5,6-Dihydroxyindole-2-carboxylic acid",Phenylacetylglycine,Caffeine,Methyl-Tyr,Hexonic acid,P-homoserine,Dodecanoic acid (FA12:0),Indolepyruvate,L-Acetylcarnitine,Tryptophan,Xanthurenic acid,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",Glucaric acid,Sedoheptulose,3-Carbamoyl-2-phenylpropionic acid,Glycerylphosphorylethanolamine,Pantothenic acid,N-Acetylgalactosamine,L-Glutamic acid 5-phosphate,Deoxyuridine,C14:0,Pentose P,Dyspropterin,6-Lactoyltetrahydropterin,Felbamate,Anserine,Palmitaldehyde,Thymidine,Cytidine,Fucose 1-phosphate,Uridine,Biotin,Cytidine,Linamarin,Pyridoxamine 5'-phosphate,Pyridoxine 5'-phosphate,S-Acetyldihydrolipoamide-E,Gamma-Glutamylcysteine,Deoxyadenosine,Deoxyinosine,5-L-Glutamyl-taurine,Palmitoleic acid,Glycerophosphocholine,Hexose-P,Adenosine,Inosine,Stearidonic acid,Alpha-Linolenic acid,C18:2,Guanosine,Xanthosine,Retinal,Vitamin A,Sedoheptulose 1-phosphate,"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene",Androsterone,5-Aminoimidazole ribonucleotide,"9,10-Epoxyoctadecenoic acid",Sphingosine,All-trans-retinoic acid,N-Acetylgalactosamine 4-sulphate,Eicosapentaenoic acid,16a-Hydroxydehydroisoandrosterone,Arachidonic acid,"8,11,14-Eicosatrienoic acid",Glutathione,dUMP,13-L-Hydroperoxylinoleic acid,4-Hydroxyretinoic acid,Leukotriene A4,Octanoylglucuronide,"5,6-Epoxy-8,11,14-eicosatrienoic acid",CMP,UMP,N-Glycolylneuraminic acid,"2,3-Epoxyaflatoxin B1",C22:6,Famotidine,AICAR,Disaccharide,Cortexolone,AMP,Inosinic acid,S-(Formylmethyl)glutathione,PGH3,Tetrahydrocorticosterone,Prostaglandin E2,3-Methoxy-4-hydroxyphenylglycol glucuronide,Aldosterone,GMP,6-Thioinosine-5'-monophosphate,Dihydrocortisol,Tetrahydrocortisol,Tetrahydrocortisol,Orotidylic acid,Dehydroepiandrosterone sulfate,Prostaglandin G2,14-hydroxy-E4-neuroprostane,7-Dehydrodesmosterol,S-Adenosylhomocysteine,dUDP,Chenodeoxycholic acid,UDP,Cholate,LPA(0:0/16:0),dADP,(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate,Thiamine pyrophosphate,ADP,"3 beta,7 alpha-Dihydroxy-5-cholestenoate","LPA(0:0/18:2(9Z,12Z))",LPA(0:0/18:1(9Z)),GDP,CDP-ethanolamine,Se-Adenosylselenomethionine,"3a,7a,12a-Trihydroxy-5b-cholestanoic acid",Morphine-3-glucuronide,Adenylsuccinic acid,Estriol-16-Glucuronide,Cholylglycine,Cholesterol sulfate,2-(a-Hydroxyethyl)thiamine diphosphate,LysoPC(15:0),CDP-choline,LysoPC(16:1(9Z)),Dihydroneopterin triphosphate,LysoPC(16:0),Taurochenodesoxycholic acid,Triose,ATP,LysoPC(17:0),Taurocholic acid,NPC,LysoPC(18:0),6-Mercaptopurine ribonucleoside triphosphate,C16 Cer,ADP-ribose,C18:1 Cer,dTDP-hexose,C18 Cer,UDP-hexose,Protoporphyrinogen IX,Uridine diphosphate-N-acetylglucosamine,Oxidized glutathione,Cytidine monophosphate N-acetylneuraminic acid,Oxidized glutathione,C22 Cer,CMP-N-glycoloylneuraminate,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide],"Phosphatidylinositol-3,4,5-trisphosphate",C24:1 Cer,2-(S-Glutathionyl)acetyl glutathione,NAD (ox),NAD (ox),NADH (red),Stachyose,PA(16:0/18:1(11Z)),PE(16:1(9Z)/P-18:1(11Z)),"PA(18:0/18:2(9Z,12Z))",PE(16:0/P-18:1(11Z)),PC(15:0/P-16:0),"PE(14:0/20:3(5Z,8Z,11Z))","PE(14:0/20:2(11Z,14Z))",PC(15:0/16:1(9Z)),PC(15:0/16:0),"PE(18:3(6Z,9Z,12Z)/P-18:1(11Z))","PC(14:0/18:4(6Z,9Z,12Z,15Z))","PC(14:0/18:3(6Z,9Z,12Z))","PC(14:0/18:3(6Z,9Z,12Z))",PE(18:1(11Z)/P-18:1(11Z)),"PC(14:0/18:2(9Z,12Z))",PC(15:0/P-18:1(11Z)),PC(15:0/P-18:0),"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","PC(18:4(6Z,9Z,12Z,15Z)/P-16:0)","PC(15:0/18:4(6Z,9Z,12Z,15Z))","PC(15:0/18:3(6Z,9Z,12Z))","PC(15:0/18:2(9Z,12Z))","PC(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(O-18:1(1Z)/20:4(5Z,8Z,11Z,14Z))","PC(14:0/20:4(5Z,8Z,11Z,14Z))",PE(20:1(11Z)/P-18:1(11Z)),"PC(14:0/20:2(11Z,14Z))","PE(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(15:0/20:5(5Z,8Z,11Z,14Z,17Z))","PC(15:0/20:4(5Z,8Z,11Z,14Z))","PC(15:0/20:2(11Z,14Z))","PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(22:4(7Z,10Z,13Z,16Z)/P-18:1(11Z))","PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","PE(22:4(7Z,10Z,13Z,16Z)/P-18:0)","PC(14:0/22:4(7Z,10Z,13Z,16Z))",FAD (ox),"PE(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PC(18:1(9Z)/18:1(9Z)),SM(d18:0/22:1(13Z)),"PE(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PC(16:0/22:4(7Z,10Z,13Z,16Z))","PC(16:0/22:4(7Z,10Z,13Z,16Z))"
079,NH24B,2142,BXD69,CD,F,20352,17973,17805,12571,7196,1320,7572,767,18056,97665,32704,25783,16413,7589,2950,10288,6589,17816,1579,63234,38937,4494,2168,71515,166831,11782,242129,14094,10362,20510,23581,5399,7545017,2709,82674,18683,4704,5109,5637,188405,30568,24827,89082,1708,90710,40313,4563,4162,3638,4516,18649,12704,8569,445764,99786,88983,29080,6253,8352,11737,3716,49907,130788,2198,6879,8111,162833,26591,2590,3910,2875,15539,25447,20462,87179,28079,101354,5561,262555,29263,150043,3675,5730,3531,3493,3748,852543,9199,1232,219940,67717,20221,16729,11596,32906,43837,2840,41416,2494,5080,10207,3113,254742,13120,214752,6964,6204,49431,2861,10852,10196,3605,117020,45005,13005,4475,2752,118517,36750,2885,1725,2246,788,6907,214954,9806,81991,22256,2383,7312,2662,3994,6862,1574,2976,15763,197178,12541,181031,19285,581085,6306,89953,612612,27126,49779,9105,6329,25191,3675,2150,9357,22378,1766,9756,22368,47050,4634,143269,21050,836570,10929,17391,5196,13414,4083,114987,40143,103987,15943,29089,100594,9353,6611,13291289,7268,860272,74255,27442,11364,6826,12488,5339,3226,22052,9240,7898,13879,21105,10540,2420,9251,4348,5412,60089,4220,6216,7713,88859,10658,8409,1355,9315,53915,3636,4909,8401,4589,15205,6922,6748,22882,12566,4113,8389,33370,7716,66499,6780,2590,3038,4263,711646,17243,4811,35014,9508121,4866,2101,2967,2960,17099,710,6477,1138,50139,9888,53840,335869,39411,1250,4955,4647,8037,3783,4780,22647,22647,10684,17291,4692,1478,7545,1097,1054,3901,26323,11177,7935,10664,4522,4530,5141,1863,3048,1213,1100,1919,10886,3228,87727,39935,137344,5385,12786,5005,1706,6816,12960,328743,128396,288953,44802,10272,106189,6147,33395,12767,5260,4062,2901,1725,10550,81929,159527,20025,7459,8088,6371,42405,9667,25089,6369,6369,27536,1978,2851
080,NH24B,2142,BXD69,CD,F,20356,18185,17531,13658,7952,2083,7091,796,18075,101670,32380,26939,15641,7488,2515,8843,6242,17001,2254,63616,38797,3565,1874,75349,165651,12935,243172,11342,9138,19887,25570,5891,7590021,2112,80175,17056,3781,4739,6294,194618,34921,21606,88555,2061,88596,42673,4738,4059,3550,5262,17096,12014,9605,440720,101963,93102,29180,6463,6804,11896,3603,46190,131687,2783,7069,9164,159667,25014,2479,2774,2347,15392,25879,22123,90527,28643,103988,5546,261659,29507,148288,3936,6267,3083,2877,3674,852402,9434,1328,217964,72496,21212,16080,12229,34463,43525,3108,38807,3359,5592,9448,3293,256356,10442,214713,7134,7165,49409,2876,11170,11015,3964,107848,44436,13512,4948,2918,115079,35686,2272,2076,2168,585,6415,215806,10444,80071,23044,1867,7040,2024,3718,6240,1418,3296,14976,189946,12110,177112,19311,572568,6163,88471,574786,28047,49607,7869,6481,28263,3883,1654,9083,20965,2093,8484,21766,43331,3909,131682,18595,832147,10395,16821,4934,12532,4251,103651,37150,103760,14225,30492,89861,9556,6395,13220540,7269,847816,74441,26775,10949,5907,12423,5779,3384,22288,9313,7621,13883,20436,9528,2424,7346,3817,4324,59342,4898,5539,7956,86730,10706,8136,1813,8334,54870,3385,4081,6083,4899,13970,7176,7403,21086,13089,4289,7849,29078,7567,62522,7660,2718,3071,4103,706278,17131,5379,31954,9515573,4000,2232,3732,2865,16955,786,6491,871,47011,10425,53361,333284,37894,1422,4680,4426,8572,3449,5042,23107,23107,9817,17211,4314,1614,6568,1366,903,3239,25198,10688,6621,10426,4950,4038,4338,1610,2570,1135,1240,1904,9861,2158,83655,36343,130468,4323,10651,4722,1719,6440,10756,304456,125374,265217,40343,8992,100485,5914,31181,11557,4980,4473,2788,1661,9620,78133,142632,18146,6509,7903,6722,42088,8254,23251,6056,6165,27278,2211,2830
081,NH24A,832,BXD79,CD,F,15651,21721,14904,10975,9567,1946,8326,748,16368,57071,28189,23893,6888,7422,3745,5215,8535,14143,1673,25294,40927,4338,2708,49553,154673,10009,153845,11521,7879,24689,20608,4657,8048913,2239,112486,20197,4261,3746,14376,148757,28510,42790,109317,1023,101922,40310,5289,5020,3295,5345,13291,9246,15129,768411,94536,97657,22022,5442,4731,9524,3866,30263,125232,1943,6823,5564,167798,21763,2630,3305,2006,4054,5148,11557,62584,36672,156568,3550,265934,16931,65740,3386,3769,2664,5158,2845,753199,7892,1426,199767,40089,11003,5286,9973,29131,26400,2536,42518,3126,4595,23377,3443,163651,2274,156934,5928,3912,24445,3212,13775,20110,4289,136144,94439,17214,3711,3807,132041,35888,2989,1656,12216,1116,3539,220825,11316,49245,21078,2292,9538,2217,4234,5212,2391,3139,5879,402266,14570,246850,17168,830028,9276,156410,1696110,24493,48924,11397,12624,44522,5259,2571,9333,59873,7048,5295,26403,53486,6496,229959,35597,843339,9968,23322,6512,7838,4146,17067,14142,90937,21382,38704,146092,9394,7744,10243447,7233,602313,149087,20610,8856,5055,12525,6129,4149,15742,4725,5936,6036,8645,11040,1457,8266,4892,8752,66829,4932,2802,10088,22641,18251,9095,1459,6630,69416,4524,6774,13957,4432,17766,5561,8598,14787,11782,7073,4872,71027,6151,169095,6668,3737,3397,7036,1147224,9287,8106,88598,10917888,5619,4248,3305,13547,5053,1421,8983,4086,56912,3864,77980,359883,41080,3638,5167,2890,8056,20468,3637,22947,23661,15878,8526,9807,4678,17316,5675,2349,11098,123081,36190,22504,54276,12670,10702,12731,7455,9795,4922,2675,3497,32812,6166,388040,216146,480227,12963,46887,16069,3798,17494,34722,1077290,728653,1188946,137074,23147,250162,16269,82761,31855,6223,8722,5882,3188,39619,381948,427718,34811,15428,15644,13395,162199,22502,65817,10287,10407,75236,2602,3206
082,NH24A,832,BXD79,CD,F,16258,22573,14894,10981,9365,2102,8477,755,15044,61370,29659,24769,7771,7132,3935,5659,7852,14279,2137,26365,38158,4514,2470,46166,151706,10478,146057,10935,8148,26969,20145,5389,8016924,2267,114392,20194,4331,3893,13457,151129,29531,44050,103628,1796,109736,42919,5220,3636,3106,5944,12257,10286,14168,759813,96164,102796,22109,5124,5015,8482,4664,27451,124314,1740,7290,5769,168538,21377,2591,3292,2469,4400,4225,12073,62238,39207,156295,3571,255079,15299,63879,2975,5384,2476,5172,3259,738297,7330,1396,194999,36973,10686,4939,8637,27287,27721,2961,43433,2718,5817,23930,3549,162364,2634,154167,5137,3910,26109,3178,13438,19929,4750,137480,92953,17260,3947,3033,130153,36207,2937,1847,12925,1383,3465,218880,11379,49368,20398,1873,9587,1938,4291,4706,2208,3516,5704,387384,13501,242172,17822,848969,9720,151916,1629011,25508,47581,11928,12615,45192,6934,2153,9775,60751,7016,4581,27871,49477,6147,217678,34325,836796,10810,23844,5840,8525,4336,14966,13019,90445,23254,37321,138609,9228,7547,10291089,6677,614025,147637,20811,10257,5848,12249,5242,4567,17446,4948,6321,6117,8713,11939,1593,8797,5524,7455,68090,5381,3362,10328,22461,18471,8846,1461,6677,74527,3845,6379,14620,4098,19135,5810,8248,15138,11026,7313,5061,71658,6272,171379,6492,2900,3399,7882,1145868,10136,7259,91787,10799419,5783,4163,3350,12762,4900,1298,8406,4291,58153,3756,77350,365157,40661,3963,4656,2908,9588,19860,3384,23581,23581,15712,7844,9512,4959,18864,5905,2184,13019,113538,35394,22044,51174,12268,9913,11773,7650,8324,4564,2505,3802,33104,6101,377601,212338,481757,12422,46822,15235,2999,17333,32647,1051163,722453,1172479,131505,23463,238116,14870,83253,29623,5866,8952,6886,3288,38562,367719,412256,33656,15325,14473,12649,159909,22167,67987,10201,10201,71879,2849,3578
083,NH24A,592,BXD69,CD,F,20257,26536,17305,10955,9656,2014,7815,788,15247,110352,32283,27026,11786,9948,3828,6105,5807,16257,2003,27042,36685,3934,2137,51958,150379,13722,230760,9745,13889,15676,26651,5191,6460073,2158,83822,19697,4187,4456,5418,137732,27624,21585,70654,1414,76525,45473,5534,4733,3555,4406,13881,12156,11379,438190,96097,64624,29054,5713,7445,9969,3301,44201,102659,2482,5237,8698,180990,24295,2431,3491,2706,6550,9200,22701,72464,42077,123167,4924,194050,17022,100944,2830,7456,3584,3219,3916,809152,7954,1242,222620,44103,17820,8167,11958,22789,32026,2073,47312,2012,5113,17965,3316,176314,4356,183209,5363,5390,34364,2434,10432,11370,3950,450116,78294,9698,4065,3264,248030,25426,2595,1362,3100,965,3822,389346,13115,68115,36215,2118,8176,2396,4383,6043,1668,3196,8197,590279,17459,183121,25823,460423,7062,166664,1336448,29943,31847,14692,15385,31004,10369,5142,10952,30109,3537,5661,24017,39812,7016,230969,42236,839352,9844,20313,8757,6542,3485,12211,19371,89358,17665,29125,189030,7478,5552,12583512,42823,580028,54198,13076,10369,9518,15625,7901,5462,17182,5623,10538,16591,21187,8691,1698,13296,3926,5252,58593,4348,6721,10409,509075,17484,6402,1541,6572,70349,4270,7114,15073,4324,14750,6402,24478,21083,11492,3401,22911,93435,6446,146036,6155,3465,3283,7647,2084953,14817,9049,63593,17398458,11898,3692,3277,8089,9925,780,7966,2056,44168,9759,61326,297750,34384,3715,5313,4481,8177,13513,2844,24606,24606,12766,14195,10717,3203,15132,2456,1498,11119,90013,39589,17973,33663,9294,7869,8522,3500,6709,2504,2794,4870,34304,5026,347304,126404,335088,11087,33929,12319,2306,14028,37728,1008556,456686,735439,93581,18308,170904,13386,78431,27549,5990,7343,5165,2222,20694,215089,366747,41199,12959,12581,11016,78848,14986,52616,10719,10719,59116,2871,2915
084,NH24A,592,BXD69,CD,F,19015,28037,17316,10572,8090,1749,9029,1090,14937,105824,32085,27203,12904,10047,3450,6415,6217,14901,1511,28888,33457,4292,2875,50231,142615,13313,229821,9239,12850,14694,27782,5040,6308244,2064,83122,19899,4691,4251,5938,137430,30507,20350,70256,1449,72433,42796,4555,4355,3545,4587,12634,10108,10747,418460,96314,62034,27716,4666,7601,8824,2882,41400,100433,1672,4531,8880,180071,26843,2461,3048,2326,6279,9330,24134,69318,39825,121773,4456,185870,15074,98441,2279,7025,3338,2067,4193,773850,7387,1253,219399,42608,17204,8504,11520,21585,30576,2431,44638,2564,5227,18440,3390,173619,4821,170776,5017,5561,32971,2540,9878,10243,4159,446131,72218,10252,4289,3665,221142,26833,2641,1086,2428,1141,3566,378583,12781,65684,33520,2081,7822,2563,5513,5670,1548,2652,8131,544572,17228,181081,26349,458884,6673,153505,1248523,28775,30384,15070,15738,30547,10468,3950,12051,28028,3970,5707,22984,37665,5953,218962,38648,817799,10423,20130,5638,5309,3714,9443,20200,85583,17118,29292,177627,7712,5574,12540932,38776,558422,54866,12789,10853,8921,16025,8084,5368,16487,5973,9206,14808,20548,9357,2098,12730,3772,4987,56217,4278,6713,9703,500882,16048,6739,1486,6834,66320,4422,6538,14165,4361,14286,5982,22316,19211,11651,3462,23287,84608,6513,138495,5639,3201,3275,6975,2027401,14160,7871,60543,17112912,12024,3499,3601,6599,8203,746,7578,2291,43178,8567,58534,289983,34386,3047,5177,4510,8465,13150,2608,23405,23405,12259,12636,9648,2832,15331,2778,1730,10867,87585,39992,16381,33398,9019,8054,8177,3338,6565,2889,1939,4095,33827,5139,331396,123400,326668,10979,32815,10839,2071,13353,35440,974101,438125,705670,91251,17540,161438,11999,71844,25107,6737,7137,5253,2422,20219,202974,347809,37873,13393,12068,10307,74140,14910,51610,10030,10011,57707,2431,3092
085,NH24A,265,BXD73b,CD,F,15820,8947,14418,10374,12510,1429,7219,562,11825,38365,29483,27973,11008,8371,1703,5361,5596,15694,1746,29541,42353,5037,2877,68338,123857,11953,159777,9842,10365,16931,23996,5600,6962585,2219,90813,15242,4383,3661,5339,201843,23386,28114,130505,1419,87799,35737,4307,4008,3972,4791,14506,14356,9674,520793,100574,94941,24575,5559,5759,10166,3281,25300,130741,2132,6475,5046,130219,19083,2454,3436,2285,4124,4924,12008,67875,32444,90713,4058,283201,19792,91205,3293,4494,2139,3429,2331,862018,8363,2053,203539,46261,9344,3856,7865,33047,28366,2198,36650,2870,16903,16304,3516,145562,2636,212289,5139,3517,29977,2526,13165,12001,4381,103587,40668,11287,3764,3118,109441,36264,2196,1883,2086,685,3511,156066,6696,69069,17367,2090,7469,1564,3069,6218,1840,2908,4106,276092,8864,224219,11320,552376,22181,215958,1172218,19666,55049,8878,6195,58938,6599,1346,5520,56478,1902,4713,23177,88328,4404,133411,20930,1617117,10680,27878,5171,10573,3998,98418,12634,100159,19599,19392,90150,6600,4429,13951089,5927,613173,113036,46441,10069,4607,11756,15539,2065,18637,4066,3151,4631,7952,15102,1377,5037,4555,6907,74517,4296,4548,8712,83505,10067,6859,1024,15280,50326,2816,3977,6566,5588,19736,6296,10322,19545,13972,4000,7563,56706,7053,61602,7454,2080,3193,3974,1206931,14920,5297,28484,13860294,6456,2007,4023,5524,9350,904,7934,1424,31964,2849,71354,210676,26036,1668,4329,2868,8857,7314,3980,18672,18672,9900,9038,5913,1997,8266,1446,1061,7086,63927,19216,11646,13299,5091,4310,4867,1939,3680,1766,1600,2057,11951,6775,112722,63127,206687,5030,12538,6351,1552,8575,8697,289277,153734,316621,46405,10203,122735,7208,38205,13146,4784,3483,3357,2292,7595,71654,119379,16093,7829,7466,6441,44040,7756,22798,5356,5356,31027,2211,2698
086,NH24A,265,BXD73b,CD,F,14344,8707,14192,9812,12479,1156,6784,665,11239,39165,30951,26469,12153,8590,1981,5842,7163,15976,1922,26957,45265,4786,2354,66582,124912,10960,153611,9901,9726,15237,23847,5461,6973055,2107,91481,15837,5624,4233,5273,197587,25360,29882,126118,1578,86560,32298,4588,4119,3648,5020,14479,14494,9919,514567,108192,93516,21931,5127,5610,9350,3645,24383,130089,2222,5818,4820,135318,18976,2449,3183,2377,3998,4952,11312,68785,35199,90220,4340,289280,18797,90536,3559,4837,2404,3466,2105,849814,8477,1726,203518,47943,10566,4361,8230,33377,29363,1721,37612,2849,16748,14300,3064,147480,2410,196573,4701,3095,31136,2380,13762,13104,4995,102557,36948,11705,3671,3334,102103,35166,1806,1682,2316,726,3518,154094,8097,66745,17985,2229,6703,1631,3813,6135,1440,3452,3544,251986,8991,222465,11983,562394,21745,207212,1106426,18568,53800,8647,6126,58226,8057,1375,4906,53623,1701,5500,23855,82811,4129,121383,21824,1600924,11510,25918,4700,9111,3627,92377,12711,98492,19841,20254,86231,6236,4354,13921212,5504,599800,108058,46576,10661,3566,11986,15892,2136,19090,4461,2914,5126,8143,15393,1028,5725,4701,6458,73318,4168,4424,9973,79436,8692,7247,1176,14697,53850,3156,3984,7193,5849,21139,7140,8674,19833,14175,4811,7349,54892,7557,55655,7271,2183,3015,3182,1170994,14694,5317,25518,13627441,6978,1565,3429,5094,9560,607,8098,1262,30929,2981,70606,200994,25115,2007,4135,3355,8976,6461,3372,17406,17947,10153,9050,4440,1778,7212,1596,1350,7254,61792,18356,10138,12621,5490,4920,5003,2356,3850,2077,1655,1977,12521,6977,108901,62949,191076,5263,13343,6551,1635,8152,8961,276867,147008,306465,43457,5235,121401,6940,38664,13147,4690,3173,3503,1852,7745,69669,112601,14950,7338,7694,6587,43945,7560,23087,5617,5617,30118,2376,2560
087,NH24A,171,BXD60,CD,F,7305,9222,8353,10187,5748,2460,2570,791,9650,30596,23275,46885,21384,4476,16524,5760,4839,49876,1923,40249,27722,4010,5468,73546,152601,9266,37777,14137,2869,17065,14469,7433,7702025,2638,131136,18621,3104,9381,7580,235329,36895,40933,165929,1697,314376,54987,7289,4489,3874,4780,11794,7135,13995,249223,101088,224050,43208,7818,4580,7083,3600,22478,556273,8245,35590,6131,92512,16665,4124,2862,2404,4859,11032,18607,102489,15595,239433,3099,147860,17989,77351,2988,7426,3621,12628,3897,41718,6329,1535,135624,81787,9838,8674,4498,49818,67265,4709,42799,2982,5460,21918,3181,158200,3971,144028,11068,3637,52797,3430,16458,12595,2628,91274,100309,5655,4848,3002,235501,20542,4651,5777,2719,5767,4317,117973,14127,196355,19332,3315,4739,4427,4333,3815,1949,5424,8149,949854,8475,41695,21901,926165,6638,233260,11234413,77224,36031,23196,21627,13172,6154,2848,17537,93582,5784,10802,43679,55626,53734,4161181,358824,73136,10245,38012,14200,9692,3617,146094,17370,103738,49320,55496,1597369,9433,6453,10252573,8848,718819,45314,4357,7331,5093,13131,2227,3917,45616,4842,13802,16140,12266,4814,1446,5184,9865,3355,91410,4831,13823,5200,126168,15359,12925,1607,6157,38805,3749,7504,10940,2336,17081,5509,7508,11182,12954,2869,7766,76386,8733,148629,7075,3460,2876,6966,242772,9851,4250,68450,5564929,3525,3177,3721,41748,5731,18400,6668,5194,26427,2063,53055,361348,43426,4956,4983,2575,10558,55394,4340,10214,11184,17592,4694,10339,12828,19536,15743,6918,12379,197046,69196,29939,72151,12742,9147,11417,23457,13758,14614,12479,2862,10688,11992,299017,332562,546087,11218,65688,19932,11811,18050,11586,448187,527282,820153,167235,16780,169445,14052,89301,21677,4588,5154,9545,2546,14444,147227,204605,21631,14917,11467,11467,129193,10621,33383,8169,9206,64252,3097,3456
088,NH24A,171,BXD60,CD,F,7626,9903,7786,10217,5999,2760,2607,1064,10159,28797,20733,48114,21444,4388,15338,5766,4106,49535,2082,43197,26904,3769,4293,74174,153422,9623,35904,11747,3725,15865,13465,7057,7627183,2670,132740,17365,3329,9229,8481,235403,38916,41849,161396,1540,311121,56814,7179,4231,3910,4711,11847,8407,14305,248245,98347,227564,42579,8184,4438,7050,3044,19688,541520,7321,35429,6366,92210,16422,3272,2262,2411,4116,9846,20404,100714,16258,240429,3611,143180,16011,76862,2322,8000,4032,12990,4034,34378,6301,2121,131280,79174,10438,8004,4302,48707,67897,4123,44756,2181,4869,21147,3043,152188,3360,139930,12305,3287,53004,3537,17219,13160,2927,89920,103250,6063,4714,3042,225525,20737,4889,6125,2358,5128,4205,119282,14385,199872,19579,3352,4250,3673,4627,3610,2091,4819,8550,920355,8134,39081,20867,933207,5947,227818,11022928,77094,35470,23552,21192,14698,6095,3231,15008,96624,6045,10009,44096,54069,49343,4004102,339339,70542,11022,40498,15802,9660,3190,136679,16288,104730,50430,54409,1552817,8779,5616,10227315,9140,715775,46286,3309,7334,4861,11407,2614,3674,43513,5288,13765,16200,12427,4681,1345,5153,10484,2816,92786,4976,13672,5431,124473,13968,13082,1421,6130,36569,3919,6792,11248,2864,15987,5560,7734,11293,11344,2405,8127,73948,7857,148558,7726,3942,2817,6989,235544,9858,4436,68482,5471897,3499,4255,3723,40505,4448,18900,6867,5865,24776,2146,53988,356533,42737,5127,4974,2556,9754,56868,4267,10739,11468,18576,4413,9823,12457,19601,16833,6720,12139,195293,66662,31305,71855,12632,10151,12084,21729,14117,15696,12095,2998,11884,12072,295139,341025,544431,10712,66832,19258,10929,18147,11484,442075,524620,819020,167401,16094,164806,13718,88240,22183,4179,5119,10028,2525,14088,144045,202567,20758,15103,11937,11415,129652,11010,33283,7484,7925,63623,2546,3154
